13,"[[0, 2, 16, 4], [2, 0, 128, 4], [0, 0, 0, 8], [0, 0, 0, 0]]",736,up,8,"[[2, 2, 16, 8], [0, 0, 128, 8], [0, 0, 0, 0], [4, 0, 0, 0]]",744
13,"[[2, 2, 16, 8], [0, 0, 128, 8], [0, 0, 0, 0], [4, 0, 0, 0]]",744,up,16,"[[2, 2, 16, 16], [4, 0, 128, 0], [0, 0, 0, 0], [0, 0, 0, 2]]",760
13,"[[2, 2, 16, 16], [4, 0, 128, 0], [0, 0, 0, 0], [0, 0, 0, 2]]",760,left,36,"[[4, 32, 0, 2], [4, 128, 0, 0], [0, 0, 0, 0], [2, 0, 0, 0]]",796
13,"[[4, 32, 0, 2], [4, 128, 0, 0], [0, 0, 0, 0], [2, 0, 0, 0]]",796,down,8,"[[4, 0, 0, 0], [0, 0, 0, 0], [8, 32, 0, 0], [2, 128, 0, 2]]",804
13,"[[4, 0, 0, 0], [0, 0, 0, 0], [8, 32, 0, 0], [2, 128, 0, 2]]",804,right,0,"[[0, 0, 0, 4], [0, 0, 0, 2], [0, 0, 8, 32], [0, 2, 128, 2]]",804
13,"[[0, 0, 0, 4], [0, 0, 0, 2], [0, 0, 8, 32], [0, 2, 128, 2]]",804,down,0,"[[0, 0, 0, 4], [0, 4, 0, 2], [0, 0, 8, 32], [0, 2, 128, 2]]",804
13,"[[0, 0, 0, 4], [0, 4, 0, 2], [0, 0, 8, 32], [0, 2, 128, 2]]",804,left,0,"[[4, 0, 0, 0], [4, 2, 0, 4], [8, 32, 0, 0], [2, 128, 2, 0]]",804
13,"[[4, 0, 0, 0], [4, 2, 0, 4], [8, 32, 0, 0], [2, 128, 2, 0]]",804,up,8,"[[8, 2, 2, 4], [8, 32, 0, 0], [2, 128, 0, 0], [0, 0, 2, 0]]",812
13,"[[8, 2, 2, 4], [8, 32, 0, 0], [2, 128, 0, 0], [0, 0, 2, 0]]",812,up,20,"[[16, 2, 4, 4], [2, 32, 0, 0], [2, 128, 0, 0], [0, 0, 0, 0]]",832
13,"[[16, 2, 4, 4], [2, 32, 0, 0], [2, 128, 0, 0], [0, 0, 0, 0]]",832,up,4,"[[16, 2, 4, 4], [4, 32, 0, 0], [0, 128, 4, 0], [0, 0, 0, 0]]",836
13,"[[16, 2, 4, 4], [4, 32, 0, 0], [0, 128, 4, 0], [0, 0, 0, 0]]",836,up,8,"[[16, 2, 8, 4], [4, 32, 4, 0], [0, 128, 0, 0], [0, 0, 0, 0]]",844
13,"[[16, 2, 8, 4], [4, 32, 4, 0], [0, 128, 0, 0], [0, 0, 0, 0]]",844,down,0,"[[0, 0, 0, 2], [0, 2, 0, 0], [16, 32, 8, 0], [4, 128, 4, 4]]",844
13,"[[0, 0, 0, 2], [0, 2, 0, 0], [16, 32, 8, 0], [4, 128, 4, 4]]",844,right,8,"[[0, 0, 0, 2], [0, 0, 0, 2], [2, 16, 32, 8], [0, 4, 128, 8]]",852
13,"[[0, 0, 0, 2], [0, 0, 0, 2], [2, 16, 32, 8], [0, 4, 128, 8]]",852,down,20,"[[0, 4, 0, 0], [0, 0, 0, 0], [0, 16, 32, 4], [2, 4, 128, 16]]",872
13,"[[0, 4, 0, 0], [0, 0, 0, 0], [0, 16, 32, 4], [2, 4, 128, 16]]",872,right,0,"[[0, 0, 0, 4], [0, 4, 0, 0], [0, 16, 32, 4], [2, 4, 128, 16]]",872
13,"[[0, 0, 0, 4], [0, 4, 0, 0], [0, 16, 32, 4], [2, 4, 128, 16]]",872,down,8,"[[2, 0, 0, 0], [0, 4, 0, 0], [0, 16, 32, 8], [2, 4, 128, 16]]",880
13,"[[2, 0, 0, 0], [0, 4, 0, 0], [0, 16, 32, 8], [2, 4, 128, 16]]",880,left,0,"[[2, 0, 0, 0], [4, 0, 4, 0], [16, 32, 8, 0], [2, 4, 128, 16]]",880
13,"[[2, 0, 0, 0], [4, 0, 4, 0], [16, 32, 8, 0], [2, 4, 128, 16]]",880,right,8,"[[0, 0, 0, 2], [0, 0, 4, 8], [0, 16, 32, 8], [2, 4, 128, 16]]",888
13,"[[0, 0, 0, 2], [0, 0, 4, 8], [0, 16, 32, 8], [2, 4, 128, 16]]",888,up,16,"[[2, 16, 4, 2], [0, 4, 32, 16], [0, 0, 128, 16], [0, 0, 4, 0]]",904
13,"[[2, 16, 4, 2], [0, 4, 32, 16], [0, 0, 128, 16], [0, 0, 4, 0]]",904,up,32,"[[2, 16, 4, 2], [0, 4, 32, 32], [0, 0, 128, 0], [0, 0, 4, 2]]",936
13,"[[2, 16, 4, 2], [0, 4, 32, 32], [0, 0, 128, 0], [0, 0, 4, 2]]",936,right,64,"[[2, 16, 4, 2], [0, 2, 4, 64], [0, 0, 0, 128], [0, 0, 4, 2]]",1000
13,"[[2, 16, 4, 2], [0, 2, 4, 64], [0, 0, 0, 128], [0, 0, 4, 2]]",1000,up,8,"[[2, 16, 8, 2], [0, 2, 4, 64], [0, 0, 0, 128], [4, 0, 0, 2]]",1008
13,"[[2, 16, 8, 2], [0, 2, 4, 64], [0, 0, 0, 128], [4, 0, 0, 2]]",1008,right,0,"[[2, 16, 8, 2], [0, 2, 4, 64], [0, 4, 0, 128], [0, 0, 4, 2]]",1008
13,"[[2, 16, 8, 2], [0, 2, 4, 64], [0, 4, 0, 128], [0, 0, 4, 2]]",1008,up,8,"[[2, 16, 8, 2], [0, 2, 8, 64], [0, 4, 0, 128], [0, 2, 0, 2]]",1016
13,"[[2, 16, 8, 2], [0, 2, 8, 64], [0, 4, 0, 128], [0, 2, 0, 2]]",1016,up,16,"[[2, 16, 16, 2], [0, 2, 0, 64], [0, 4, 0, 128], [0, 2, 2, 2]]",1032
13,"[[2, 16, 16, 2], [0, 2, 0, 64], [0, 4, 0, 128], [0, 2, 2, 2]]",1032,left,36,"[[2, 32, 2, 0], [2, 64, 0, 0], [4, 128, 0, 0], [4, 2, 2, 0]]",1068
13,"[[2, 32, 2, 0], [2, 64, 0, 0], [4, 128, 0, 0], [4, 2, 2, 0]]",1068,up,16,"[[4, 32, 4, 0], [8, 64, 0, 0], [2, 128, 0, 0], [0, 2, 0, 0]]",1084
13,"[[4, 32, 4, 0], [8, 64, 0, 0], [2, 128, 0, 0], [0, 2, 0, 0]]",1084,down,0,"[[2, 32, 0, 0], [4, 64, 0, 0], [8, 128, 0, 0], [2, 2, 4, 0]]",1084
13,"[[2, 32, 0, 0], [4, 64, 0, 0], [8, 128, 0, 0], [2, 2, 4, 0]]",1084,left,4,"[[2, 32, 0, 0], [4, 64, 4, 0], [8, 128, 0, 0], [4, 4, 0, 0]]",1088
13,"[[2, 32, 0, 0], [4, 64, 4, 0], [8, 128, 0, 0], [4, 4, 0, 0]]",1088,left,8,"[[2, 32, 0, 0], [4, 64, 4, 0], [8, 128, 0, 0], [8, 4, 0, 0]]",1096
13,"[[2, 32, 0, 0], [4, 64, 4, 0], [8, 128, 0, 0], [8, 4, 0, 0]]",1096,down,16,"[[0, 32, 0, 0], [2, 64, 0, 0], [4, 128, 0, 2], [16, 4, 4, 0]]",1112
13,"[[0, 32, 0, 0], [2, 64, 0, 0], [4, 128, 0, 2], [16, 4, 4, 0]]",1112,right,8,"[[0, 2, 0, 32], [0, 0, 2, 64], [0, 4, 128, 2], [0, 0, 16, 8]]",1120
13,"[[0, 2, 0, 32], [0, 0, 2, 64], [0, 4, 128, 2], [0, 0, 16, 8]]",1120,left,0,"[[2, 32, 0, 0], [2, 64, 4, 0], [4, 128, 2, 0], [16, 8, 0, 0]]",1120
13,"[[2, 32, 0, 0], [2, 64, 4, 0], [4, 128, 2, 0], [16, 8, 0, 0]]",1120,down,4,"[[0, 32, 0, 0], [4, 64, 0, 0], [4, 128, 4, 2], [16, 8, 2, 0]]",1124
13,"[[0, 32, 0, 0], [4, 64, 0, 0], [4, 128, 4, 2], [16, 8, 2, 0]]",1124,down,8,"[[0, 32, 4, 0], [0, 64, 0, 0], [8, 128, 4, 0], [16, 8, 2, 2]]",1132
13,"[[0, 32, 4, 0], [0, 64, 0, 0], [8, 128, 4, 0], [16, 8, 2, 2]]",1132,left,4,"[[32, 4, 0, 0], [64, 4, 0, 0], [8, 128, 4, 0], [16, 8, 4, 0]]",1136
13,"[[32, 4, 0, 0], [64, 4, 0, 0], [8, 128, 4, 0], [16, 8, 4, 0]]",1136,up,16,"[[32, 8, 8, 0], [64, 128, 2, 0], [8, 8, 0, 0], [16, 0, 0, 0]]",1152
13,"[[32, 8, 8, 0], [64, 128, 2, 0], [8, 8, 0, 0], [16, 0, 0, 0]]",1152,left,32,"[[32, 16, 0, 0], [64, 128, 2, 0], [16, 0, 0, 0], [16, 4, 0, 0]]",1184
13,"[[32, 16, 0, 0], [64, 128, 2, 0], [16, 0, 0, 0], [16, 4, 0, 0]]",1184,up,32,"[[32, 16, 2, 0], [64, 128, 0, 0], [32, 4, 0, 4], [0, 0, 0, 0]]",1216
13,"[[32, 16, 2, 0], [64, 128, 0, 0], [32, 4, 0, 4], [0, 0, 0, 0]]",1216,right,8,"[[0, 32, 16, 2], [2, 0, 64, 128], [0, 0, 32, 8], [0, 0, 0, 0]]",1224
13,"[[0, 32, 16, 2], [2, 0, 64, 128], [0, 0, 32, 8], [0, 0, 0, 0]]",1224,down,0,"[[0, 0, 0, 0], [0, 2, 16, 2], [0, 0, 64, 128], [2, 32, 32, 8]]",1224
13,"[[0, 0, 0, 0], [0, 2, 16, 2], [0, 0, 64, 128], [2, 32, 32, 8]]",1224,right,64,"[[0, 0, 0, 0], [4, 2, 16, 2], [0, 0, 64, 128], [0, 2, 64, 8]]",1288
13,"[[0, 0, 0, 0], [4, 2, 16, 2], [0, 0, 64, 128], [0, 2, 64, 8]]",1288,up,132,"[[4, 4, 16, 2], [0, 0, 128, 128], [0, 2, 0, 8], [0, 0, 0, 0]]",1420
13,"[[4, 4, 16, 2], [0, 0, 128, 128], [0, 2, 0, 8], [0, 0, 0, 0]]",1420,right,264,"[[0, 8, 16, 2], [0, 0, 0, 256], [0, 0, 2, 8], [0, 0, 2, 0]]",1684
13,"[[0, 8, 16, 2], [0, 0, 0, 256], [0, 0, 2, 8], [0, 0, 2, 0]]",1684,up,4,"[[0, 8, 16, 2], [0, 0, 4, 256], [0, 0, 0, 8], [2, 0, 0, 0]]",1688
13,"[[0, 8, 16, 2], [0, 0, 4, 256], [0, 0, 0, 8], [2, 0, 0, 0]]",1688,right,0,"[[2, 8, 16, 2], [0, 0, 4, 256], [0, 0, 0, 8], [0, 0, 0, 2]]",1688
13,"[[2, 8, 16, 2], [0, 0, 4, 256], [0, 0, 0, 8], [0, 0, 0, 2]]",1688,up,0,"[[2, 8, 16, 2], [0, 0, 4, 256], [0, 0, 0, 8], [0, 0, 2, 2]]",1688
13,"[[2, 8, 16, 2], [0, 0, 4, 256], [0, 0, 0, 8], [0, 0, 2, 2]]",1688,right,4,"[[2, 8, 16, 2], [0, 0, 4, 256], [0, 0, 0, 8], [0, 0, 2, 4]]",1692
13,"[[2, 8, 16, 2], [0, 0, 4, 256], [0, 0, 0, 8], [0, 0, 2, 4]]",1692,down,0,"[[0, 2, 0, 2], [0, 0, 16, 256], [0, 0, 4, 8], [2, 8, 2, 4]]",1692
